Include,Publication Type,Authors,Book Authors,Group Authors,Book Group Authors,Researcher Ids,ORCIDs,Book Editors,Author - Arabic,Grant Principal Investigator,Grant Co Principal Investigator,Article Title,Article Title - SciELO,Article Title - SciELO,Article Title - Chinese,Article Title - Russian,Patent Number,Patent Assignee,Source Title - Arabic,Source Title,Source Title - Korean,Book Series Title,Book Series Subtitle,Volume,Issue,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,Version,Version History,DOI,Book DOI,License Name,License URI,License Description,Early Access Date,Supplement,Document Type,Publication Date,Publication Year,Abstract,Abstract - Foreign,Abstract - English Transliteration,Abstract - Foreign,Abstract - Korean,Conference Title,Conference Date,Conference Sponsor,Conference Location,"Times Cited, WoS Core","Times Cited, CSCD","Times Cited, RSCI","Times Cited, ARCI","Times Cited, BCI","Times Cited, SCIELO","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,ISSN,eISSN,ISBN,Grant Number,No of References,Cited References,Language,Advisor,Committee Member,Copyright,Degree Name,Institution Address,Institution,Dissertation and Thesis Subjects,Author Keywords,Indexed Date,UT (Unique ID),Pubmed Id
1,J,"Clay, Andrea W.; Ross, Stephen R.; Lambeth, Susan; Vazquez, Maribel; Breaux, Sarah; Pietsch, Rhonda; Fultz, Amy; Lammey, Michael; Jacobson, Sarah L.; Perlman, Jaine E.; Bloomsmith, Mollie A.",,,,"Jacobson, Sarah/AAA-3420-2021; Clay, Andrea/AAJ-1359-2020","Jacobson, Sarah/0000-0002-3439-1965; Clay, Andrea/0000-0002-3930-8542; Fultz, Amy/0000-0002-9890-1848",,,,,"Chimpanzees (Pan troglodytes) in US Zoos, Sanctuaries, and Research Facilities: A Survey-Based Comparison of Species-Typical Behaviors.",,,,,,,,Animals,,,,13,2,,,251,251,,,,,,,,,,,Article,Jan-23,2023,"Simple Summary A survey was sent to zoos, research facilities, and sanctuaries which housed chimpanzees. The behavioral profiles of 1122 chimpanzees were collected for this survey. Data collected included information about the animals' age, sex, social group size, rearing history, and enclosure as well as information about each animal's behavior. Each respondent was asked to indicate if certain behaviors had been observed in each chimpanzee over the prior two years. Species typical behaviors (STBs) were queried, including copulation, tool-use, nest-building, and social grooming. Tool-use was reported to be present for 94.3% of the sample, active grooming for 85.7%, copulation for 68.3% and nest-building for 58.9%. Male chimpanzees who were not reared by their conspecific mother were most likely to have deficits in STBs, and female chimpanzees who were mother-reared were generally the most likely to engage in STBs. A survey was sent to zoos, research facilities, and sanctuaries which housed chimpanzees. Data collected included information about 1122 chimpanzees' age, sex, social group-size, rearing history, and enclosure. Respondents were also asked to indicate if certain behaviors had been observed in each chimpanzee over the prior two years. Species- typical behaviors (STBs) were queried, including copulation, tool-use, nest-building, and social grooming. Tool-use was reported present for 94.3% of the sample (n = 982), active social grooming for 85.7% (n = 1121), copulation for 68.3% (n = 863) and nest-building for 58.9% (n = 982). Of the subjects for whom we had data regarding all four STBs (n = 860), 45.6% were reported to engage in all four. Logistic regression analyses using forward Wald criteria were conducted to determine the best model for each STB based on the predictors of age, sex, rearing history, group-size, facility-type, and a sex-by-rearing interaction. The best model for copulation ([chi]2(6) = 124.62, p < 0.001) included rearing, group-size, facility-type, and the sex-by-rearing interaction. Chimpanzees were more likely to copulate if they were mother-reared, in larger groups, living in research facilities, and, if not mother-reared (NOTMR), more likely to copulate if they were female. The best model for tool-use retained the predictors of age category, facility-type, and sex-by-rearing ([chi]2(5) = 55.78, p < 0.001). Chimpanzees were more likely to use tools if they were adult, living in research facilities, and if NOTMR, were female. The best model for nest-building included facility-type and rearing ([chi]2(3) = 205.71, p < 0.001). Chimpanzees were more likely to build nests if they were MR and if they were living in zoos or in sanctuaries. The best model for active social grooming retained the predictors of age, sex, rearing, and type of facility ([chi]2(6) = 102.15, p < 0.001). Chimpanzees were more likely to engage in active social grooming if they were immature, female, mother-reared, and living in zoos. This research provides a basic behavioral profile for many chimpanzees living under human care in the United States and allows us to determine potential methods for improving the welfare of these and future chimpanzees in this population.",,,,,,,,,3,0,0,0,0,0,3,,,2076-2615,,,,,,,,,,,"Emory Natl Primate Res Ctr, 954 Gatewood Rd, Atlanta, GA, 30322, USA",,,,01/07/2023,ZOOREC:ZOOR15907045067,36670791
1,J,"Van Lawick-Goodall, J.",,,,,,,,,,The behaviour of free-living chimpanzees in the Gombe Stream Researve.,,,,,,,,Animal Behaviour Monographs,,,,1,,,,165,301,,,,,,,,,,,Article,1968,1968,,,,,,,,,,37,0,0,0,10,0,37,,,,,,,,,,,,,,,,,,01/01/1968,ZOOREC:ZOOR10600025685,
1,J,"Baldwin, P.J.; Sabater Pi, J.; McGrew, W.C.; Tutin, C.E.G.",,,,,,,,,,Comparisons of nests made by different populations of chimpanzees (Pan troglodytes).,,,,,,,,Primates,,,,22,4,,,474,486,,,,10.1007/BF02381239,,,,,,,Article,1981,1981,"Data on the nests built by chimpanzees were collected in Equatorial Guinea and Senegal. A post-hoc comparison was made on 6 variables common to both sets of data and, where possible, the effects of season and type of habitat were also compared. The only variable which did not differ significantly was the minimum distance between nests. More effects both of season and type of habitat were found in Senegal than in Equatorial Guinea. This is attributed to the marked seasonality and more variable vegetation in the former site. All the differences found in nest-building could be explained by environmental factors and, although learning seems to be involved, it remains for further investigation to demonstrate how this might give rise to cultural variation in nest-building.",,,,,,,,,85,0,0,0,50,1,96,,,0032-8332,,,,,,,,,,,,,,,01/01/1981,ZOOREC:ZOOR11800027006,
1,J,"Lethmate, J.",,,,,,,,,,Versuche zum Schlagstockverfahren mit zwei jungen OrangUtans.,,,,,,,,Zoologischer Anz,,,,199,34,,,209,"226,illust.",,,,,,,,,,,Article,1977,1977,,,,,,,,,,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,01/01/1977,ZOOREC:ZOOR11400055520,
1,J,"Krause, Fabian; Ganslosser, Udo; Magiera, Ute",,,,,,,,,,Chronobiological study on spatio-temporal enclosure use in a pair of Orang-Utans in the Zoo Osnabruck.,,,,Chronobiologische Untersuchungen zur Raum-Zeit-Nutzung bei einem Orang-Utan-Paar im Zoo Osnabrtick.,,,,Zoologische Garten,,,,81,05-Jun,,,267,274,,,,,,,,,,,Article,2012,2012,"Research about influences of natural and artificial environmental influences to animal behaviour is essential for the improvement of animal welfare in zoos and can be of importance for the conservation of free living animal populations. In literature on Orang-Utans (Pongo spec.), the biggest and heaviest of arboreal mammals, a connection between solar altitude and circadian rhythm was found. Activity during the waking hours was additionally influenced by weather, food supply, infra- and interspecific influences. Sunset marked the end of daily activity and the animals showed their anticipation among other things in the daily construction of tree nests. An examination of artificial influences, Orang-Utans in everyday zoo life are exposed to, is starting point for the present study. Further intentions were to record the activity patterns of two adult Zoo-Orang-Utans from evening to morning and gather information about nest building and the dominance situation between the two animals. During six weeks the Orang-Utan couple Buschi and Astrid (1.1) in the Zoo of Osnabrtick was observed in the indoor enclosures every day from evening to morning via a video surveillance system (hours of observation: 623.5 h (Buschi, male); 236.5 h (Astrid, female)). The activity profiles of Buschi and Astrid fit into the results of field studies concerning chronobiological organisation and activity pattern. In the afternoon both animals were quite active and fed, afterwards they constructed their nests and laid down on them. The present observation leads to the conclusion that both, sunlight as well as the artificial lights, are able to influence their behaviour as so-called zeitgebers. Every night Buschi's sleep was interrupted several times by short active phases, in which he scratched himself extensively and adjusted his nest. Until this observation no comparable data concerning comfort activity by night in field and zoo situations was available. Nest building behaviour similar to free living Orang-Utans has been shown by Buschi and Astrid as well, changes being dependant on available material and the lack of necessity for safety and stability. The behaviour of Buschi taking nest parts from Astrid, suggests dominance between the mates and the nest as a reason for competition.",,,,,,,,,0,0,0,0,0,0,0,,,0044-5169,,,,,,,,,,,"Univ Osnabruck, FB Biol Zool, Barbarastr 11, Osnabruck, D-49069, Germany",,,,01/01/2012,ZOOREC:ZOOR15303014399,
1,J,"Kabongo, K.M.",,,,,,,,,,"Le chimpanze nain: une enquete de terrain. Note preliminaire sur l'eco-ethologie du chimpanze nain (Pan paniscus) dans les environs du lac Tumba, region de l'Equateur, Zaire. Une enquete de terrain dans la foret de Botwali.",,,,,,,,Cahiers d'Ethologie Appliquee,,,,7,4,,,341,352,,,,,,,,,,,Article,1987,1987,,,,,,,,,,0,0,0,0,0,0,0,,,0770-3767,,,,,,,,,,,,,,,01/01/1987,ZOOREC:ZOOR12500003034,
1,J,"McLennan, Matthew R.",,,,,"McLennan, Matthew/0000-0002-5925-1483",,,,,Tie one on: 'nest tying' by wild chimpanzees at Bulindi-a variant of a universal great ape behavior?,,,,,,,,Primates,,,,59,3,,,227,233,,,,,,,,,,,Article,May-18,2018,"With data accumulating from a growing pool of chimpanzee field studies, new behaviors as well as novel variants on common behaviors continue to be described. Nest construction is a universal behavior in wild great apes. Among chimpanzee populations, reported variation in nest building behavior mostly reflects environmental constraints. Despite the ubiquity of nest making by chimpanzees, only ground nesting has been recognized as a behavioral variant, potentially determined by both environmental and social factors. In a study of nests made by chimpanzees (Pan troglodytes schweinfurthii) in Bulindi, Uganda, I identified a hitherto undescribed nest construction technique, termed 'nest tying'. Five observed nests lacked strong weight-bearing structures beneath them, such as large branches or a supporting trunk. Instead, the nests appeared 'tied' (or 'tethered') to an adjacent trunk by looping leafy stems or palm fronds around it and interweaving these into the nest mattress, securing the nest against the trunk; thus, nest tying presumably functions to provide added stability and support. This preliminary report presents a description of the observed nests. Irrespective of whether nest tying constitutes true knot making-commonly considered absent in wild great apes-this nest construction technique would seem to require advanced dexterity and a sophisticated understanding of the mechanical properties of the plants used. Forest fragments in Bulindi are highly degraded. Thus, nest tying-and construction of integrated nests (i.e., utilizing multiple plants, often small trees and shrubs) generally-may be promoted by a relative paucity of suitable nesting trees at this site. Still, insofar as nest building is learned in chimpanzees, different construction techniques including nest tying are potentially acquired through social learning. Further investigation is required to ascertain the prevalence and acquisition of this nest construction technique at Bulindi, and to verify its presence or absence in other habitats.",,,,,,,,,4,0,0,0,4,0,4,,,0032-8332,,,,,,,,,,,"Oxford Brookes Univ, Fac Humanities & Social Sci, Gipsy Lane Campus, Oxford, OX3 0BP, United Kingdom",,,,24/07/2018,ZOOREC:ZOOR15407044811,29511901
1,B,"Matsuzawa, Tetsuro; Yamakoshi, Gen",,,,,,"Russon, Anne E.; Bard, Kim A.; Parker, Sue Taylor",,,,"Comparison of chimpanzee material culture between Bossou and Nimba, West Africa.",,,,,,,,Reaching into thought: the minds of the great apes.,,,,,,,,211,232,,,,,,,,,,,Book chapter,1996,1996,,,,,,,,,,87,0,0,0,46,1,95,,,,,0-521-47168-0,,,,,,,,,"Section of Language and Intelligence, Department of Behavioral and Brain Sciences, Primate Research Institute, Kyoto University, Inuyama City, Aichi, 484, Japan",,,,01/01/1996,ZOOREC:ZOOR13500009430,
1,B,"van Noordwijk, Maria A.; Sauren, Simone E.B.; Nuzuar; Abulani, Ahbam; Morrogh-Bernard, Helen C.; Utami Atmoko, S. Suci; van Schaik, Carel P.",,,,,"utami, sri/0000-0002-5138-242X","Wich, Serge A.; Utami Atmoko, S. Suci; Mitra Setia, Tatang; van Schaik, Carel P.",,,,Development of independence: Sumatran and Bornean orangutans compared.,,,,,,,,Orangutans: geographic variation in behavioral ecology and conservation. [Oxford Biology.],,,,,,,,189,203,,,,,,,,,,,Book chapter,2009,2009,,,,,,,,,,61,0,0,0,45,0,69,,,,,978-0-19-921327-6,,,,,,,,,"University of Zurich, Anthropological Institute and Museum, Winterthurerstrasse 190, 8057 Zurich, Switzerland",,,,01/01/2009,ZOOREC:ZOOR14506039870,
1,J,"Fultz, Amy; Brent, Linda; Breaux, Sarah D.; Grand, Alison P.",,,,,,,,,,An Evaluation of Nest-Building Behavior by Sanctuary Chimpanzees with Access to Forested Habitats.,,,,,,,,Folia Primatologica,,,,84,6,,,405,420,,,,,,,,,,,Article,2013,2013,"All of the great apes build nests, but captive chimpanzees rarely have vegetation from which to build nests. The forested environment at Chimp Haven does allow captive chimpanzees to build nests of natural vegetation. Between February 2007 and December 2010, 238 nests were found in 2 forested habitats. Nests were made of naturally available vegetation, and more nests were made on the ground than in the trees (Z = 7.27, p < 0.001); nests were also built in the interior forest rather than on the periphery (Z = 7.06, p < 0.001). There was no correlation between the number of months in the habitat and the nests built per chimpanzee (rs = -0.07, p = 0.52). More nests were observed when more wild-born females were in the group (rs = 0.27, p = 0.01), and during warmer temperatures (rs = 0.45, p < 0.001). These findings support the goal of naturalistic environments in suitable climates for captive chimpanzees. (C) 2013 S. Karger AG, Basel",,,,,,,,,11,0,0,0,6,0,11,,,0015-5713,,,,,,,,,,,"Chimp Haven Inc, 13600 Chimpanzee Pl, Keithville, LA, 71047, USA",,,,30/01/2014,ZOOREC:ZOOR15002006759,24081200
1,J,"van Casteren, Adam; Sellers, William I.; Thorpe, Susannah K.S.; Coward, Sam; Crompton, Robin H.; Myatt, Julia P.; Ennos, A. Roland",,,,"van Casteren, Adam/AAS-9702-2020; Sellers, William Irvin/Q-3843-2019","van Casteren, Adam/0000-0002-2993-8874; Sellers, William Irvin/0000-0002-2913-5406; Myatt, Julia/0000-0002-3591-9063; Thorpe, Susannah/0000-0002-6160-4452",,,,,"Nest-building orangutans demonstrate engineering know-how to produce safe, comfortable beds.",,,,,,,,Proceedings of the National Academy of Sciences of the United States of America,,,,109,18,,,6873,6877,,,,,,,,,,,Article,May 1 2012,2012,Nest-building orangutans must daily build safe and comfortable nest structures in the forest canopy and do this quickly and effectively using the branches that surround them. This study aimed to investigate the mechanical design and architecture of orangutan nests and determine the degree of technical sophistication used in their construction. We measured the whole nest compliance and the thickness of the branches used and recorded the ways in which the branches were fractured. Branch samples were also collected from the nests and subjected to three-point bending tests to determine their mechanical properties. We demonstrated that the center of the nest is more compliant than the edges; this may add extra comfort and safety to the structure. During construction orangutans use the fact that branches only break half-way across in greenstick fracture to weave the main nest structure. They choose thicker branches with greater rigidity and strength to build the main structure in this way. They then detach thinner branches by following greenstick fracture with a twisting action to make the lining. These results suggest that orangutans exhibit a degree of technical knowledge and choice in the construction of nests.,,,,,,,,,63,0,0,0,44,0,71,,,0027-8424,,,,,,,,,,,"Univ Manchester, Fac Life Sci, Manchester, Lancs, M13 9PT, United Kingdom",,,,26/07/2012,ZOOREC:ZOOR14808053382,22509022
1,J,"Descovich, Kristin A.; Galdikas, Birute M.; Tribe, Andrew; Lisle, Allan; Phillips, Clive J.",,,,"Descovich, Kris/AAO-7495-2020","Descovich, Kris/0000-0001-5149-001X",,,,,Fostering Appropriate Behavior in Rehabilitant Orangutans (Pongo pygmaeus).,,,,,,,,International Journal of Primatology,,,,32,3,,,616,633,,,,10.1007/s10764-011-9491-1,,,,,,,Article,Jun-11,2011,"Rehabilitation centers in Indonesia and Malaysia accommodate displaced orangutans (Pongo pygmaeus and P. abelii) and aim to facilitate their release into the wild by developing in them the skills that are necessary for survival. Regular forest excursions are provided but their efficacy in improving learning of appropriate behaviors is unknown. We observed 40 rehabilitating orangutans from the Orangutan Care and Quarantine Centre during 3 forest excursions each to determine whether their behavior fostered the development of survival skills. In total, 38% of their time was spent in locomotion, particularly quadrupedal arboreal travel (13%), walking (8%), climbing (7%), and vine-swinging (4%). 26.5% of their time was spent a[per mill]yenaEuro[per mill]5 m from the ground, at heights up to 25 m. Arboreal activities were more common early in the excursions and interaction with caregivers more common later (h 1: 0.3% of time; h 5: 0.9% of time). Individuals of lower body mass were significantly more likely to engage in arboreal movement, locomotion in general, eating of bark and leaves, and social play, and less likely to eat insects. Those that had been at the Centre the longest were less likely to perform arboreal activities and significantly more likely to be found standing and at ground level than those that had been there for a shorter time. During this study, many forest food items were consumed, particularly leaves and fruit, but also invertebrates and bark. Little time was spent in sexual behavior, tool use, nest building, or socially mediated learning, but social play occupied almost 6% of their time. We conclude that regular excursions into the forest are likely to assist in the development of locomotion and feeding skills for survival in rehabilitating orangutans, but special attention is needed to encourage nest building, social activities, and arboreal activity. Heavy individuals and those that have been captive for a long time are least likely to benefit.",,,,,,,,,6,0,0,0,3,0,7,,,0164-0291,,,,,,,,,,,"Univ Queensland, Ctr Anim Welf & Eth, Gatton, Qld, Australia",,,,21/06/2011,ZOOREC:ZOOR14707051981,
1,J,"Fruth, Barbara; Hohmann, Gottfried",,,,,,,,,,Ecological and behavioral aspects of nest building in wild bonobos (Pan paniscus).,,,,,,,,Ethology,,,,94,2,,,113,126,,,,,,,,,,,Article,Jun-93,1993,"Data on nest building behavior were collected from free ranging bonobos (Pan paniscus). Considering the physical features of both nests and trees used for nest construction, bonobos appeared to show various preferences: (1) Trees with small leaves were chosen more frequently than expected; (2) The majority of nests were constructed in trees of the middle forest layer (15 to 30 m) and at a mean height of 16 m; (3) nests built during the day were located higher than night nests and differed in the general mode of construction (number of trees involved). Comparing nests made by mature males and females it became apparent that females (4) built nests higher, (5) constructed day nests more frequently and (6) used them for a longer time than males. Comparison of data collected at different study sites indicates site-specific differences concerning selection of trees and location of nesting sites. Behavioral observations made clear that nests were not only used for rest but also for other activities like feeding, social grooming and play. Moreover, the study provided the first evidence that bonobos build nests also in order to avoid potential or imminent conflicts with other party members. Field observations indicate that these nests symbolize a taboo zone and show another facet of the social abilities of bonobos for the solution of intra group conflicts. It is suggested that this behavior derives from the spatial intolerance shown by females during the process of weaning.",,,,,,,,,68,1,0,0,40,0,78,,,0179-1613,,,,,,,,,,,,,,,01/06/1993,ZOOREC:ZOOR13000038784,
1,B,"Cousins, D.","Cousins, D.",,,,,,,,,The magnificent gorilla. The life history of a great ape.,,,,,,,,The magnificent gorilla. The life history of a great ape.,,,,,,,,1,336,,,,,,,,,,,Book,1990,1990,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,01/01/1990,ZOOREC:ZOOR12700000528,
1,J,"Agoramoorthy, Govindasamy; Hsu, Minna J.",,,,"Agoramoorthy, Govindasamy/JCF-0855-2023; Agoramoorthy, Govindasamy/J-3346-2012","Agoramoorthy, Govindasamy/0000-0002-8936-6978; Hsu, Minna J/0000-0001-7681-3532",,,,,Rehabilitation and release of chimpanzees on a natural island. Methods hold promise for other primates as well.,,,,,,,,Journal of Wildlife Rehabilitation,,,,22,1,,,3,7,,,,,,,,,,,Article,Spring 1999,1999,,,,,,,,,,4,0,0,0,2,0,5,,,1071-2232,,,,,,,,,,,"P.O. Box 59-157, Kaohsiung 80424, Taiwan",,,,01/03/1999,ZOOREC:ZOOR13600015450,
1,J,"Nayasilana, Ike Nurjuita; Atmoko, Sri Suci Utami; Suyoko, Ahmat; Hadisusanto, Suwarno",,,,,,,,,,"Nesting behavior of reintroduced Bornean Orangutan in Bukit Batikap Conservation Forest, Central Kalimantan, Indonesia.",,,,,,,,Biodiversitas,,,,21,5,,,2088,2096,,,,,,,,,,,Article,May-20,2020,"Great apes such as orangutans build a nest to rest in every night. Orangutan's nest making skills correlate with their adaptability in a new habitat. Here we analyzed the nest skill on the reintroduced orangutan. Skills process and thought training there is a back to remembers in forest school and pre-release islands in the rehabilitation center. The study aimed to observe the skill adaptation of reintroduced orangutans (semi-wild and ex-rehabilitate) for nest building and the characteristic of the tree chosen for their nests in a new habitat. The study was 16 individuals (8 semi-wild and 8 ex-rehabilitate) from February 2012 to November 2014 at the release site of Bukit Batikap Conservation Forest, Central Kalimantan. The method used in the study was instantaneous focal animal sampling, which follows the behavior of each orangutan from the morning nest to the night nest. Non-parametric statistics test (Kruskal-Wallis) was used to nesting behavior, Canonical Correspondence Analysis (CCA) is used to determine the relationship between nesting behavior and nesting tree species, and ArcMap GIS 10.3 to find out the distribution of nest trees in the research location. The result of the study revealed that reintroduced orangutan prefers to build a nest to rest at night rather than day nest. Semi-wild orangutans prefer tree species with dense canopy and branching, while ex-rehabilitation orangutans pay less attention to this. Mostly, reintroduced Bornean orangutan created new nests rather than reusing and/or repairing old nests. Species of Syzygium sp. Lithocarpus sp. and Xanthophyllum sp. are a preferred species of the nest tree, the nest position of 2 (nests are constructed on the main side-branch) and 3 (the crown of the tree) is dominance. Orangutan prefer height tree species between 26-30m for day nests, are selectively determined as part of the adaptation process. However, each individual will choose the nest type species of tree, positions, and height according to their characteristics of the nest tree.",,,,,,,,,0,0,0,0,0,0,1,,,1412-033X,,,,,,,,,,,"Univ Sebelas Maret, Fac Agr, Jl Ir Sutami 36A, Surakarta, Central Java, 57126, Indonesia",,,,20/07/2020,ZOOREC:ZOOR15607049873,
1,J,"Hakizimana, Dismas; Hambuckers, Alain; Brotcorne, Fany; Huynen, Marie-Claude",,,,,,,,,,"Characterization of Nest Sites of Chimpanzees (Pan troglodytes schweinfurthii) in Kibira National Park, Burundi.",,,,,,,,African Primates,,,,10,,,,1,12,,,,,,,,,,,Article,2015,2015,"Kibira National Park is the only site in Burundi that harbors a large number of chimpanzees (Pan troglodytes schweinfurthii). While information on factors influencing the selection of nest sites by chimpanzees is available for other locations of the species' range, this information is lacking for Kibira National Park. This is mainly due to the political troubles that prevailed in the country from 1993 until 2007, making study there difficult. To better protect this chimpanzee population, it is crucial to survey nest sites to identify the tree species, physical characteristics of the trees and habitat type that chimpanzees preferentially use for nesting. Therefore, in this study, we investigated: 1) the tree species used by chimpanzees for building their nests; 2) nest tree availability in the study area; 3) whether chimpanzee selection of a nest tree is based on physical characteristics such as diameter at breast height, lowest branch height, tree size and crown height; and 4) whether chimpanzees choose their nest sites according to topography and canopy types. We collected data monthly along 16 transects of 3 km each, from September 2011 to February 2013 (18 months). However, data related to the measurements of nests and nest trees were collected for only the last 12 months, from March 2012 to February 2013. We identified tree species used for nesting, and measured physical characteristics of trees used as opposed to surrounding trees unused. The results showed that chimpanzees select certain tree species to build their nests. Among the 32 species of trees bearing nests, chimpanzees used 12 species significantly more frequently than expected and 11 species significantly less frequently than expected. In addition, trees bearing nests were significantly larger and taller than the surrounding trees and had higher lowest branch and bigger canopies.",,,,,,,,,14,0,0,0,10,0,14,,,1093-8966,,,,,,,,,,,"Primatology Research Group, Behavioral Biology Unit, University of Liege, Liege, Belgium",,,,01/01/2015,ZOOREC:ZOOR15602009600,
1,J,"Riedler, Barbara; Millesi, Eva; Pratje, Peter H.",,,,,"Millesi, Eva/0000-0003-0740-0413; Riedler, Barbara/0000-0002-6729-2605",,,,,Adaptation to Forest Life During the Reintroduction Process of Immature Pongo abelii.,,,,,,,,International Journal of Primatology,,,,31,4,,,647,663,,,,,,,,,,,Article,Aug-10,2010,"Reintroduction of Sumatran orangutans can be an important tool to conserve the species in the face of the current decline of wild populations. Monitoring ex-captive orangutans during the reintroduction process provides insight into their adaptation to forest life and is important for evaluating the success of such programs. We investigated activity patterns, food choice, height use, and nest-building abilities of 8 immature orangutans at a reintroduction station in Sumatra. All focal individuals spent most of their time in the forest feeding, but at a lower proportion than wild conspecifics. Among the focal individuals, the behavior of orangutans that avoided human contact differed in several aspects from those that were human bonded. Their diet was composed mainly of fruits, similar to the food choice of wild orangutans, and their ground-avoidance and superior nest-building abilities indicated more effective predation-avoidance behavior vs. that of human-bonded animals. Finally, these immatures showed regular social contact with more experienced conspecifics, which ultimately may facilitate the social learning of local feral expertise. Human-bonded individuals, in contrast, preferentially stayed on the ground and at low heights and rarely built nests, thereby increasing predation risk. Their choice of leaves over fruits as foods indicated a less effective foraging strategy. Nevertheless, this group exhibited individual learning trends toward an adult-like foraging pattern and height use. We conclude that social interactions with conspecifics and humans, especially during an early developmental period, can affect adaptation to forest life and probably also influence the success of orangutan reintroduction processes.",,,,,,,,,9,0,0,0,5,0,12,,,0164-0291,,,,,,,,,,,"Univ Vienna, Dept Behav Biol, Vienna, Austria",,,,01/08/2010,ZOOREC:ZOOR14611077458,
1,J,"Beck, Josephine; Chapman, Hazel",,,,,"Chapman, Hazel/0000-0001-8509-703X",,,,,A population estimate of the endangered chimpanzee Pan troglodytes vellerosus in a Nigerian montane forest: implications for conservation.,,,,,,,,Oryx,,,,42,3,,,448,451,,,,10.1017/S0030605308001397,,,,,,,Article,Jul-08,2008,"Pan troglodytes vellerosus, the Nigerian-Cameroon chimpanzee, is the most recently recognized chimpanzee subspecies and is categorized as Endangered on the IUCN Red List. Current estimates, based on a range Of Sources, Suggest the total number of individuals to be between 5,000-8,000. This study used it transect Survey to estimate the Population of P. t. vellerosus within the Nigerian submontane forest of Ngel Nyaki Forest Reserve, in Taraba State. The forest is an isolated fragment of c. 7.5 km2. Total nest building population size (n = 12.5) and population density (1.67 weaned chimpanzees km-2) were estimated from the number of nests observed along line transects. The maximum nest-group size (n = 11) suggests that this population comprises a Single community. The low estimated Population numbers within Ngel Nyaki forest, compounded by the forest's isolated location, highlight the urgent need for conservation action.",,,,,,,,,22,0,0,0,23,0,26,,,0030-6053,,,,,,,,,,,"Univ Canterbury, Dept Biol, Private Bag 4800, Christchurch 1, New Zealand",,,,01/07/2008,ZOOREC:ZOOR14501002830,
1,J,"Lacroux, Camille; Krief, Sabrina; Douady, Stephane; Cornette, Raphael; Durand, Sophie; Aleeje, Alfred; Asalu, Edward; Pouydebat, Emmanuelle",,,,,,,,,,Chimpanzees select comfortable nesting tree species.,,,,,,,,Scientific Reports,,,,13,1,,,16943,16943,,,,,,,,,,,Article,Oct 7 2023,2023,"Every evening, chimpanzees build sleeping nests in trees. In some studied communities, individuals appear to be selective about the tree species used, which has led researchers to hypothesize whether chimpanzees prefer trees that repel troublesome insects or/and that provide comfortable and stable structures. We investigate these hypotheses, or a trade-off between both, though study of tree species preference based on their biomechanical and/or biochemical properties in the Sebitoli chimpanzee community in Kibale National Park, Uganda. The ten tree species most frequently used for nesting were compared with ten abundant in their environment but not preferred for nesting. For these 20 tree species, we determined their biomechanical and morphological characteristics such as foliar density, foliar units form (shape and size) and branch rigidity. Their spatial repellent activity, previously tested against Anopheles gambiae was incorporated into the analysis. Chimpanzees chose tree species with medium-sized and elongated foliar units, high foliar density and branch with stiffer wood. In addition, most tree species with such mechanical and morphological properties also have mosquito repellent activity. These tree properties may provide a comfortable sleeping environment enhancing sleep quality. Finally, a comparison across chimpanzee communities would be relevant to understand whether these choices are not only ecological but also cultural.",,,,,,,,,1,0,0,0,0,0,1,,,2045-2322,,,,,,,,,,,"Musee LHomme, Museum Natl dHistoire Naturelle, 17 Pl Trocadero, Paris, F-75116, France",,,,16/12/2023,ZOOREC:ZOOR16001003528,37805595
