Journal name,JCR Abbreviation,Publisher,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,% of OA Gold
TELLUS SERIES A-DYNAMIC METEOROLOGY AND OCEANOGRAPHY,TELLUS A,STOCKHOLM UNIV PRESS,N/A,1600-0870,OCEANOGRAPHY,SCIE,"2,713",1.7,Q3,0.5,92.59%
JOURNAL OF COASTAL CONSERVATION,J COAST CONSERV,SPRINGER,1400-0350,1874-7841,MARINE & FRESHWATER BIOLOGY,SCIE,"1,754",1.7,Q2,0.48,22.89%
Journal of Operational Oceanography,J OPER OCEANOGR,TAYLOR & FRANCIS LTD,1755-876X,1755-8778,OCEANOGRAPHY,SCIE,538,1.7,Q3,0.41,21.31%
ECOLOGY OF FRESHWATER FISH,ECOL FRESHW FISH,WILEY,0906-6691,1600-0633,FISHERIES,SCIE,"2,328",1.6,Q3,0.61,27.67%
ECOLOGY OF FRESHWATER FISH,ECOL FRESHW FISH,WILEY,0906-6691,1600-0633,MARINE & FRESHWATER BIOLOGY,SCIE,"2,328",1.6,Q2,0.61,27.67%
Knowledge and Management of Aquatic Ecosystems,KNOWL MANAG AQUAT EC,EDP SCIENCES S A,1961-9502,1961-9502,FISHERIES,SCIE,978,1.6,Q3,0.61,97.70%
Knowledge and Management of Aquatic Ecosystems,KNOWL MANAG AQUAT EC,EDP SCIENCES S A,1961-9502,1961-9502,MARINE & FRESHWATER BIOLOGY,SCIE,978,1.6,Q2,0.61,97.70%
Anthropocene Coasts,ANTHROPOCENE COASTS,SPRINGERNATURE,N/A,2561-4150,OCEANOGRAPHY,ESCI,209,1.6,Q3,0.59,97.67%
MARINE GEOPHYSICAL RESEARCH,MAR GEOPHYS RES,SPRINGER,0025-3235,1573-0581,OCEANOGRAPHY,SCIE,"1,461",1.6,Q3,0.54,22.22%
PHYCOLOGICAL RESEARCH,PHYCOL RES,WILEY,1322-0829,1440-1835,MARINE & FRESHWATER BIOLOGY,SCIE,900,1.6,Q2,0.51,8.82%
BOTANICA MARINA,BOT MAR,WALTER DE GRUYTER GMBH,0006-8055,1437-4323,MARINE & FRESHWATER BIOLOGY,SCIE,"2,400",1.6,Q2,0.5,13.39%
ATMOSPHERE-OCEAN,ATMOS OCEAN,TAYLOR & FRANCIS LTD,0705-5900,1480-9214,OCEANOGRAPHY,SCIE,"1,252",1.6,Q3,0.45,43.21%
Journal of Ocean Engineering and Marine Energy,J OCEAN ENG MAR ENER,SPRINGERNATURE,2198-6444,2198-6452,"ENGINEERING, OCEAN",ESCI,505,1.6,Q3,0.39,42.06%
AQUATIC MICROBIAL ECOLOGY,AQUAT MICROB ECOL,INTER-RESEARCH,0948-3055,1616-1564,MARINE & FRESHWATER BIOLOGY,SCIE,"3,384",1.6,Q2,0.37,28.85%
Turkish Journal of Fisheries and Aquatic Sciences,TURK J FISH AQUAT SC,CENTRAL FISHERIES RESEARCH INST,1303-2712,2149-181X,FISHERIES,SCIE,"1,883",1.5,Q3,0.63,95.45%
Turkish Journal of Fisheries and Aquatic Sciences,TURK J FISH AQUAT SC,CENTRAL FISHERIES RESEARCH INST,1303-2712,2149-181X,MARINE & FRESHWATER BIOLOGY,SCIE,"1,883",1.5,Q3,0.63,95.45%
JOURNAL OF AQUATIC ANIMAL HEALTH,J AQUAT ANIM HEALTH,WILEY,0899-7659,1548-8667,FISHERIES,SCIE,"1,338",1.5,Q3,0.56,14.67%
Oceans-Switzerland,OCEANS-BASEL,MDPI,N/A,2673-1924,MARINE & FRESHWATER BIOLOGY,ESCI,164,1.5,Q3,0.55,99.07%
Oceans-Switzerland,OCEANS-BASEL,MDPI,N/A,2673-1924,OCEANOGRAPHY,ESCI,164,1.5,Q3,0.55,99.07%
PHYCOLOGIA,PHYCOLOGIA,TAYLOR & FRANCIS LTD,0031-8884,2330-2968,MARINE & FRESHWATER BIOLOGY,SCIE,"2,959",1.5,Q3,0.53,7.26%
BULLETIN OF MARINE SCIENCE,B MAR SCI,ROSENSTIEL SCH MAR ATMOS SCI,0007-4977,1553-6955,MARINE & FRESHWATER BIOLOGY,SCIE,"4,323",1.5,Q3,0.52,30%
BULLETIN OF MARINE SCIENCE,B MAR SCI,ROSENSTIEL SCH MAR ATMOS SCI,0007-4977,1553-6955,OCEANOGRAPHY,SCIE,"4,323",1.5,Q3,0.52,30%
Marine Ecology-An Evolutionary Perspective,MAR ECOL-EVOL PERSP,WILEY,0173-9565,1439-0485,MARINE & FRESHWATER BIOLOGY,SCIE,"2,262",1.5,Q3,0.51,23.53%
Marine Biodiversity,MAR BIODIVERS,SPRINGER HEIDELBERG,1867-1616,1867-1624,MARINE & FRESHWATER BIOLOGY,SCIE,"1,753",1.5,Q3,0.5,29.65%
Proceedings of the Institution of Mechanical Engineers Part M-Journal of Engineering for the Maritime Environment,P I MECH ENG M-J ENG,SAGE PUBLICATIONS LTD,1475-0902,2041-3084,"ENGINEERING, MARINE",SCIE,"1,179",1.5,Q3,0.48,4.87%
AQUATIC LIVING RESOURCES,AQUAT LIVING RESOUR,EDP SCIENCES S A,0990-7440,1765-2952,FISHERIES,SCIE,"1,422",1.5,Q3,0.47,74.32%
AQUATIC LIVING RESOURCES,AQUAT LIVING RESOUR,EDP SCIENCES S A,0990-7440,1765-2952,MARINE & FRESHWATER BIOLOGY,SCIE,"1,422",1.5,Q3,0.47,74.32%
GULF AND CARIBBEAN RESEARCH,GULF CARIBB RES,UNIV SOUTHERN MISSISSIPPI,1528-0470,2572-1410,MARINE & FRESHWATER BIOLOGY,ESCI,186,1.5,Q3,0.42,0%
CLEAN-Soil Air Water,CLEAN-SOIL AIR WATER,WILEY,1863-0650,1863-0669,MARINE & FRESHWATER BIOLOGY,SCIE,"3,247",1.5,Q3,0.34,5.38%
GEO-MARINE LETTERS,GEO-MAR LETT,SPRINGER,0276-0460,1432-1157,OCEANOGRAPHY,SCIE,"1,752",1.4,Q3,0.57,23.26%
NORTH AMERICAN JOURNAL OF AQUACULTURE,N AM J AQUACULT,WILEY,1522-2055,1548-8454,FISHERIES,SCIE,"1,148",1.4,Q3,0.54,7.52%
Ship Technology Research,SHIP TECHNOL RES,TAYLOR & FRANCIS LTD,0937-7255,2056-7111,"ENGINEERING, MARINE",ESCI,357,1.4,Q3,0.54,33.33%
CRYPTOGAMIE ALGOLOGIE,CRYPTOGAMIE ALGOL,ADAC-CRYPTOGAMIE,0181-1568,1776-0984,MARINE & FRESHWATER BIOLOGY,SCIE,502,1.4,Q3,0.51,0%
ENVIRONMENTAL BIOLOGY OF FISHES,ENVIRON BIOL FISH,SPRINGER,0378-1909,1573-5133,MARINE & FRESHWATER BIOLOGY,SCIE,"5,840",1.4,Q3,0.51,16.46%
FISHERIES SCIENCE,FISHERIES SCI,SPRINGER JAPAN KK,0919-9268,1444-2906,FISHERIES,SCIE,"3,885",1.4,Q3,0.48,11.97%
JOURNAL OF WATERWAY PORT COASTAL AND OCEAN ENGINEERING,J WATERW PORT COAST,ASCE-AMER SOC CIVIL ENGINEERS,0733-950X,1943-5460,"ENGINEERING, OCEAN",SCIE,"2,749",1.4,Q3,0.48,14.19%
NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH,NEW ZEAL J MAR FRESH,TAYLOR & FRANCIS LTD,0028-8330,1175-8805,FISHERIES,SCIE,"2,030",1.4,Q3,0.47,22.12%
NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH,NEW ZEAL J MAR FRESH,TAYLOR & FRANCIS LTD,0028-8330,1175-8805,MARINE & FRESHWATER BIOLOGY,SCIE,"2,030",1.4,Q3,0.47,22.12%
NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH,NEW ZEAL J MAR FRESH,TAYLOR & FRANCIS LTD,0028-8330,1175-8805,OCEANOGRAPHY,SCIE,"2,030",1.4,Q3,0.47,22.12%
ACTA OCEANOLOGICA SINICA,ACTA OCEANOL SIN,SPRINGER,0253-505X,1869-1099,OCEANOGRAPHY,SCIE,"3,447",1.4,Q3,0.43,0%
Journal of Ocean University of China,J OCEAN U CHINA,OCEAN UNIV CHINA,1672-5182,1993-5021,OCEANOGRAPHY,SCIE,"2,191",1.4,Q3,0.43,0%
AFRICAN JOURNAL OF MARINE SCIENCE,AFR J MAR SCI,TAYLOR & FRANCIS LTD,1814-232X,1814-2338,MARINE & FRESHWATER BIOLOGY,SCIE,"1,075",1.4,Q3,0.4,10.20%
International Aquatic Research,INT AQUAT RES,"ISLAMIC AZAD UNIV, TONEKABON BRANCH",2008-4935,2008-6970,MARINE & FRESHWATER BIOLOGY,ESCI,595,1.4,Q3,0.39,0%
INVERTEBRATE BIOLOGY,INVERTEBR BIOL,WILEY,1077-8306,1744-7410,MARINE & FRESHWATER BIOLOGY,SCIE,847,1.3,Q3,0.57,18.89%
JOURNAL OF OCEANOGRAPHY,J OCEANOGR,SPRINGER,0916-8370,1573-868X,OCEANOGRAPHY,SCIE,"2,667",1.3,Q4,0.55,29.51%
NORTH AMERICAN JOURNAL OF FISHERIES MANAGEMENT,N AM J FISH MANAGE,WILEY,0275-5947,1548-8675,FISHERIES,SCIE,"4,505",1.3,Q3,0.51,18%
Journal of Oceanology and Limnology,J OCEANOL LIMNOL,SCIENCE PRESS,2096-5508,2523-3521,OCEANOGRAPHY,SCIE,"1,531",1.3,Q4,0.5,0.41%
JOURNAL OF OFFSHORE MECHANICS AND ARCTIC ENGINEERING-TRANSACTIONS OF THE ASME,J OFFSHORE MECH ARCT,ASME,0892-7219,1528-896X,"ENGINEERING, OCEAN",SCIE,"1,946",1.3,Q3,0.47,1.33%
Aquatic Biology,AQUAT BIOL,INTER-RESEARCH,1864-7790,1864-7782,MARINE & FRESHWATER BIOLOGY,SCIE,"1,250",1.3,Q3,0.46,100%
JOURNAL OF APPLIED AQUACULTURE,J APPL AQUACULT,TAYLOR & FRANCIS LTD,1045-4438,1545-0805,FISHERIES,ESCI,703,1.3,Q3,0.46,4.90%
JOURNAL OF SHELLFISH RESEARCH,J SHELLFISH RES,NATL SHELLFISHERIES ASSOC,0730-8000,1943-6319,FISHERIES,SCIE,"3,025",1.3,Q3,0.42,0%
JOURNAL OF SHELLFISH RESEARCH,J SHELLFISH RES,NATL SHELLFISHERIES ASSOC,0730-8000,1943-6319,MARINE & FRESHWATER BIOLOGY,SCIE,"3,025",1.3,Q3,0.42,0%
JOURNAL OF SHIP RESEARCH,J SHIP RES,SOC NAVAL ARCHITECTS & MARINE ENGINEERS,0022-4502,1542-0604,"ENGINEERING, MARINE",SCIE,"1,103",1.3,Q3,0.37,0%
OCEANOLOGY,OCEANOLOGY+,PLEIADES PUBLISHING INC,0001-4370,1531-8508,OCEANOGRAPHY,SCIE,"1,724",1.3,Q4,0.34,3.87%
JOURNAL OF CRUSTACEAN BIOLOGY,J CRUSTACEAN BIOL,OXFORD UNIV PRESS,0278-0372,1937-240X,MARINE & FRESHWATER BIOLOGY,SCIE,"2,545",1.2,Q3,0.56,9.52%
LIMNETICA,LIMNETICA,ASOC ESPAN LIMNOL-MISLATA,0213-8409,1989-1806,MARINE & FRESHWATER BIOLOGY,SCIE,736,1.2,Q3,0.56,72%
Journal of Naval Architecture and Marine Engineering,J NAV ARCHIT MAR ENG,ASSOC NAVAL ARCHITECTS & MARINE ENGINEERING,1813-8535,2070-8998,"ENGINEERING, MARINE",ESCI,202,1.2,Q3,0.42,36.17%
Ocean Science Journal,OCEAN SCI J,KOREA INST OCEAN SCIENCE & TECHNOLOGY-KIOST,1738-5261,2005-7172,MARINE & FRESHWATER BIOLOGY,SCIE,792,1.2,Q3,0.39,4.27%
Ocean Science Journal,OCEAN SCI J,KOREA INST OCEAN SCIENCE & TECHNOLOGY-KIOST,1738-5261,2005-7172,OCEANOGRAPHY,SCIE,792,1.2,Q4,0.39,4.27%
JOURNAL OF AQUATIC PLANT MANAGEMENT,J AQUAT PLANT MANAGE,"AQUATIC PLANT MANAGEMENT SOC, INC",0146-6623,0146-6623,MARINE & FRESHWATER BIOLOGY,SCIE,492,1.2,Q3,0.2,0%
DISEASES OF AQUATIC ORGANISMS,DIS AQUAT ORGAN,INTER-RESEARCH,0177-5103,1616-1580,FISHERIES,SCIE,"5,897",1.1,Q3,0.59,25.47%
AFRICAN JOURNAL OF AQUATIC SCIENCE,AFR J AQUAT SCI,TAYLOR & FRANCIS LTD,1608-5914,1727-9364,MARINE & FRESHWATER BIOLOGY,SCIE,879,1.1,Q3,0.45,1.90%
JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM,J MAR BIOL ASSOC UK,CAMBRIDGE UNIV PRESS,0025-3154,1469-7769,MARINE & FRESHWATER BIOLOGY,SCIE,"5,901",1.1,Q3,0.43,22.35%
LAKE AND RESERVOIR MANAGEMENT,LAKE RESERV MANAGE,TAYLOR & FRANCIS INC,1040-2381,2151-5530,MARINE & FRESHWATER BIOLOGY,SCIE,"1,218",1.1,Q3,0.4,25.37%
"Aquaculture, Fish and Fisheries",AQUACULT FISH FISH,WILEY,2693-8847,2693-8847,FISHERIES,ESCI,94,1.1,Q3,0.39,92.11%
PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-MARITIME ENGINEERING,P I CIVIL ENG-MAR EN,EMERALD GROUP PUBLISHING LTD,1741-7597,1751-7737,"ENGINEERING, OCEAN",SCIE,246,1,Q4,0.64,3.03%
Marine Biology Research,MAR BIOL RES,TAYLOR & FRANCIS AS,1745-1000,1745-1019,MARINE & FRESHWATER BIOLOGY,SCIE,"1,600",1,Q3,0.36,7.65%
Ocean and Coastal Research,OCEAN COAST RES,"INST OCEANOGRAFICO, UNIV SAO PAULO",N/A,2675-2824,MARINE & FRESHWATER BIOLOGY,SCIE,161,1,Q3,0.3,93.98%
Ocean and Coastal Research,OCEAN COAST RES,"INST OCEANOGRAFICO, UNIV SAO PAULO",N/A,2675-2824,OCEANOGRAPHY,SCIE,161,1,Q4,0.3,93.98%
ACTA ADRIATICA,ACTA ADRIAT,INST OCEANOGRAFIJU I RIBARSTVO,0001-5113,1846-0453,MARINE & FRESHWATER BIOLOGY,SCIE,468,1,Q3,0.29,51.61%
ACTA ADRIATICA,ACTA ADRIAT,INST OCEANOGRAFIJU I RIBARSTVO,0001-5113,1846-0453,OCEANOGRAPHY,SCIE,468,1,Q4,0.29,51.61%
California Fish and Wildlife Journal,CALIF FISH WILDL J,CALIFORNIA DEPT FISH WILDLIFE,2689-419X,2689-4203,FISHERIES,SCIE,42,1,Q3,0.26,93.10%
Journal of Eta Maritime Science,J ETA MARIT SCI,GALENOS PUBL HOUSE,N/A,2148-9386,"ENGINEERING, MARINE",ESCI,133,1,Q3,0.23,100%
INTERNATIONAL REVIEW OF HYDROBIOLOGY,INT REV HYDROBIOL,WILEY,1434-2944,1522-2632,MARINE & FRESHWATER BIOLOGY,SCIE,"1,028",0.9,Q3,0.62,36.67%
Fundamental and Applied Limnology,FUND APPL LIMNOL,E SCHWEIZERBARTSCHE VERLAGSBUCHHANDLUNG,1863-9135,1863-9135,MARINE & FRESHWATER BIOLOGY,SCIE,745,0.9,Q3,0.36,0%
MARINE AND FRESHWATER BEHAVIOUR AND PHYSIOLOGY,MAR FRESHW BEHAV PHY,TAYLOR & FRANCIS LTD,1023-6244,1029-0362,MARINE & FRESHWATER BIOLOGY,SCIE,727,0.9,Q3,0.35,6.06%
OCEANOLOGICAL AND HYDROBIOLOGICAL STUDIES,OCEANOL HYDROBIOL ST,WALTER DE GRUYTER GMBH,1730-413X,1897-3191,OCEANOGRAPHY,SCIE,498,0.9,Q4,0.3,82.88%
INTERNATIONAL JOURNAL OF OFFSHORE AND POLAR ENGINEERING,INT J OFFSHORE POLAR,INT SOC OFFSHORE POLAR ENGINEERS,1053-5381,1053-5381,"ENGINEERING, OCEAN",SCIE,828,0.9,Q4,0.22,0%
IZVESTIYA ATMOSPHERIC AND OCEANIC PHYSICS,IZV ATMOS OCEAN PHY+,MAIK NAUKA/INTERPERIODICA/SPRINGER,0001-4338,1555-628X,OCEANOGRAPHY,SCIE,"1,472",0.9,Q4,0.21,0.40%
ACTA ICHTHYOLOGICA ET PISCATORIA,ACTA ICHTHYOL PISCAT,PENSOFT PUBLISHERS,0137-1592,1734-1515,FISHERIES,SCIE,604,0.8,Q3,0.42,99.13%
AQUATIC MAMMALS,AQUAT MAMM,EUROPEAN ASSOC AQUATIC MAMMALS,0167-5427,N/A,MARINE & FRESHWATER BIOLOGY,SCIE,"1,504",0.8,Q4,0.39,0%
Freshwater Crayfish,FRESHW CRAYFISH,INT ASSOC ASTACOLOGY,2076-4324,2076-4332,MARINE & FRESHWATER BIOLOGY,ESCI,258,0.8,Q4,0.38,0%
Nauplius,NAUPLIUS,SOC BRASILEIRA CARCINOLOGIA,0104-6497,2358-2936,MARINE & FRESHWATER BIOLOGY,SCIE,421,0.8,Q4,0.35,93.86%
SCIENTIA MARINA,SCI MAR,CONSEJO SUPERIOR INVESTIGACIONES CIENTIFICAS-CSIC,0214-8358,1886-8134,MARINE & FRESHWATER BIOLOGY,SCIE,"2,397",0.8,Q4,0.35,98.63%
FISHERY BULLETIN,FISH B-NOAA,NATL MARINE FISHERIES SERVICE SCIENTIFIC PUBL OFFICE,0090-0656,1937-4518,FISHERIES,SCIE,"2,804",0.8,Q3,0.31,87.10%
IRANIAN JOURNAL OF FISHERIES SCIENCES,IRAN J FISH SCI,IRANIAN FISHERIES SCIENCE RESEARCH INST-IFSRI,1562-2916,1562-2916,FISHERIES,SCIE,994,0.8,Q3,0.31,0%
TERRESTRIAL ATMOSPHERIC AND OCEANIC SCIENCES,TERR ATMOS OCEAN SCI,SPRINGERNATURE,1017-0839,2311-7680,OCEANOGRAPHY,SCIE,"1,077",0.8,Q4,0.3,99.28%
Latin American Journal of Aquatic Research,LAT AM J AQUAT RES,PONTIFICIA UNIV CATOLICA VALPARAISO,0718-560X,0718-560X,FISHERIES,SCIE,"1,121",0.8,Q3,0.29,85.99%
Latin American Journal of Aquatic Research,LAT AM J AQUAT RES,PONTIFICIA UNIV CATOLICA VALPARAISO,0718-560X,0718-560X,MARINE & FRESHWATER BIOLOGY,SCIE,"1,121",0.8,Q4,0.29,85.99%
Aquatic Sciences and Engineering,AQUAT SCI ENG,"ISTANBUL UNIV PRESS, FAC AQUATIC SCIENCES",N/A,2602-473X,MARINE & FRESHWATER BIOLOGY,ESCI,103,0.8,Q4,0.26,57.30%
Inland Water Biology,INLAND WATER BIOL,MAIK NAUKA/INTERPERIODICA/SPRINGER,1995-0829,1995-0837,MARINE & FRESHWATER BIOLOGY,SCIE,608,0.8,Q4,0.26,4.72%
AQUATIC ECOSYSTEM HEALTH & MANAGEMENT,AQUAT ECOSYST HEALTH,MICHIGAN STATE UNIV PRESS,1463-4988,1539-4077,MARINE & FRESHWATER BIOLOGY,SCIE,992,0.8,Q4,0.22,0%
Transactions on Maritime Science-ToMS,TRANS MARIT SCI-TOMS,FAC MARITIME STUDIES,1848-3305,1848-3313,"ENGINEERING, MARINE",ESCI,149,0.8,Q3,0.22,98.41%
JOURNAL OF APPLIED ICHTHYOLOGY,J APPL ICHTHYOL,HINDAWI LTD,0175-8659,1439-0426,FISHERIES,SCIE,"4,230",0.7,Q4,0.31,86.73%
JOURNAL OF APPLIED ICHTHYOLOGY,J APPL ICHTHYOL,HINDAWI LTD,0175-8659,1439-0426,MARINE & FRESHWATER BIOLOGY,SCIE,"4,230",0.7,Q4,0.31,86.73%
PACIFIC SCIENCE,PAC SCI,UNIV HAWAII PRESS,0030-8870,1534-6188,MARINE & FRESHWATER BIOLOGY,SCIE,"1,266",0.7,Q4,0.31,7.04%
THALASSAS,THALASSAS,SPRINGER INT PUBL AG,0212-5919,2366-1674,MARINE & FRESHWATER BIOLOGY,SCIE,491,0.7,Q4,0.27,5.04%
THALASSAS,THALASSAS,SPRINGER INT PUBL AG,0212-5919,2366-1674,OCEANOGRAPHY,SCIE,491,0.7,Q4,0.27,5.04%
Ocean Systems Engineering-An International Journal,OCEAN SYST ENG,TECHNO-PRESS,2093-6702,2093-677X,"ENGINEERING, OCEAN",ESCI,177,0.7,Q4,0.25,0%
Nase More,NASE MORE,UNIV DUBROVNIK,0469-6255,1848-6320,"ENGINEERING, MARINE",ESCI,227,0.7,Q4,0.23,95.52%
Undersea and Hyperbaric Medicine,UNDERSEA HYPERBAR M,UNDERSEA & HYPERBARIC MEDICAL SOC INC,1066-2936,N/A,MARINE & FRESHWATER BIOLOGY,SCIE,941,0.7,Q4,0.23,0%
MARINE TECHNOLOGY SOCIETY JOURNAL,MAR TECHNOL SOC J,MARINE TECHNOLOGY SOC INC,0025-3324,1948-1209,"ENGINEERING, OCEAN",SCIE,"1,035",0.7,Q4,0.22,0.52%
MARINE TECHNOLOGY SOCIETY JOURNAL,MAR TECHNOL SOC J,MARINE TECHNOLOGY SOC INC,0025-3324,1948-1209,OCEANOGRAPHY,SCIE,"1,035",0.7,Q4,0.22,0.52%
Physical Oceanography,PHYS OCEANOGR,"FEDERAL STATE BUDGET SCIENTIFIC INST, MARINE HYDROPHYSICAL INST",0928-5105,1573-160X,OCEANOGRAPHY,ESCI,288,0.7,Q4,0.21,40.58%
International Journal of Maritime Engineering,INT J MARIT ENG,UNIV BUCKINGHAM PRESS,1479-8751,1740-0716,"ENGINEERING, MARINE",SCIE,249,0.7,Q4,0.16,2.04%
ICHTHYOLOGICAL RESEARCH,ICHTHYOL RES,SPRINGER JAPAN KK,1341-8998,1616-3915,FISHERIES,SCIE,840,0.6,Q4,0.37,9.02%
ICHTHYOLOGICAL RESEARCH,ICHTHYOL RES,SPRINGER JAPAN KK,1341-8998,1616-3915,MARINE & FRESHWATER BIOLOGY,SCIE,840,0.6,Q4,0.37,9.02%
FISH PATHOLOGY,FISH PATHOL,JAPAN SOC FISH PATHOL DEPT FISHERIES-FAC AGR,0388-788X,1881-7335,FISHERIES,SCIE,802,0.6,Q4,0.29,0%
International Shipbuilding Progress,INT SHIPBUILD PROG,IOS PRESS,0020-868X,1566-2829,"ENGINEERING, MARINE",ESCI,463,0.6,Q4,0.28,100%
Plankton & Benthos Research,PLANKTON BENTHOS RES,PLANKTON SOC JAPAN,1880-8247,1882-627X,MARINE & FRESHWATER BIOLOGY,SCIE,327,0.6,Q4,0.24,94.95%
Plankton & Benthos Research,PLANKTON BENTHOS RES,PLANKTON SOC JAPAN,1880-8247,1882-627X,OCEANOGRAPHY,SCIE,327,0.6,Q4,0.24,94.95%
CRUSTACEANA,CRUSTACEANA,BRILL,0011-216X,1568-5403,MARINE & FRESHWATER BIOLOGY,SCIE,"2,181",0.6,Q4,0.23,3.46%
CAHIERS DE BIOLOGIE MARINE,CAH BIOL MAR,CAHIERS DE BIOLOGIE MARINE,0007-9723,2262-3094,MARINE & FRESHWATER BIOLOGY,SCIE,934,0.6,Q4,0.2,0%
CALIFORNIA FISH AND GAME,CALIF FISH GAME,CALIFORNIA FISH AND GAME EDITOR,0008-1078,2331-0405,FISHERIES,SCIE,361,0.6,Q4,0.17,93.10%
Journal of Fisheries,J FISH,BDFISH,2311-729X,2311-3111,FISHERIES,ESCI,213,0.6,Q4,0.13,48.61%
Journal of Ichthyology,J ICHTHYOL+,PLEIADES PUBLISHING INC,0032-9452,1555-6425,FISHERIES,SCIE,"1,425",0.5,Q4,0.3,8.03%
CIENCIAS MARINAS,CIENC MAR,"INST INVESTIGACIONES OCEANOLOGICAS, U A B C",0185-3880,N/A,MARINE & FRESHWATER BIOLOGY,SCIE,761,0.5,Q4,0.21,96.67%
ARCHIV FUR MOLLUSKENKUNDE,ARCH MOLLUSKENKD,E SCHWEIZERBARTSCHE VERLAGSBUCHHANDLUNG,1869-0963,2367-0622,MARINE & FRESHWATER BIOLOGY,SCIE,228,0.5,Q4,0.19,0%
BOLETIM DO INSTITUTO DE PESCA,BOL INST PESCA,INST PESCA,0046-9939,1678-2305,FISHERIES,SCIE,553,0.5,Q4,0.17,96.51%
ISRAELI JOURNAL OF AQUACULTURE-BAMIDGEH,ISR J AQUACULT-BAMID,AquacultureHub Inc,0792-156X,N/A,FISHERIES,SCIE,666,0.5,Q4,0.16,96.77%
Russian Journal of Marine Biology,RUSS J MAR BIOL+,MAIK NAUKA/INTERPERIODICA/SPRINGER,1063-0740,1608-3377,MARINE & FRESHWATER BIOLOGY,SCIE,808,0.5,Q4,0.16,1.30%
Journal of Ship Production and Design,J SHIP PROD DES,SOC NAVAL ARCHITECTS & MARINE ENGINEERS,2158-2866,2158-2874,"ENGINEERING, MARINE",SCIE,225,0.5,Q4,0.15,0%
NIPPON SUISAN GAKKAISHI,NIPPON SUISAN GAKK,JAPANESE SOC FISHERIES SCIENCE,0021-5392,1349-998X,FISHERIES,SCIE,"1,004",0.5,Q4,0.15,93.39%
REVMAR-Revista Ciencias Marinas y Costeras,REVMAR-REV CIENC MAR,"UNIV NACL, FAC CIENCIAS EXACTAS & NATURALES",1659-407X,1659-407X,MARINE & FRESHWATER BIOLOGY,ESCI,64,0.5,Q4,0.13,100%
Scientific Journals of the Maritime University of Szczecin-Zeszyty Naukowe Akademii Morskiej w Szczecinie,SCI J MARIT UNIV SZC,MARITIME UNIV SZCZECIN,1733-8670,2392-0378,"ENGINEERING, MARINE",ESCI,235,0.5,Q4,0.12,0%
NAUTILUS,NAUTILUS,BAILEY-MATTHEWS SHELL MUSEUM,0028-1344,0028-1344,MARINE & FRESHWATER BIOLOGY,SCIE,352,0.5,Q4,0.05,0%
JOURNAL OF CONCHOLOGY,J CONCHOL,CONCHOLOGICAL SOC GREAT BRITAIN & IRELAND,0022-0019,N/A,MARINE & FRESHWATER BIOLOGY,SCIE,242,0.4,Q4,0.17,0%
INDIAN JOURNAL OF FISHERIES,INDIAN J FISH,CENTRAL MARINE FISHERIES RESEARCH INST,0970-6011,N/A,FISHERIES,SCIE,"1,121",0.4,Q4,0.16,91.24%
AMERICAN MALACOLOGICAL BULLETIN,AM MALACOL BULL,"AMER MALACOLOGICAL SOC, INC",0740-2783,2162-2698,MARINE & FRESHWATER BIOLOGY,SCIE,493,0.4,Q4,0.15,0%
Indian Journal of Geo-Marine Sciences,INDIAN J GEO-MAR SCI,NATL INST SCIENCE COMMUNICATION-NISCAIR,N/A,2582-6727,OCEANOGRAPHY,SCIE,"1,223",0.4,Q4,0.15,0%
SU URUNLERI DERGISI,SU URUNLERI DERGISI,"EGE UNIV, FAC FISHERIES",1300-1590,2148-3140,FISHERIES,ESCI,283,0.4,Q4,0.13,100%
BULLETIN OF THE EUROPEAN ASSOCIATION OF FISH PATHOLOGISTS,B EUR ASSOC FISH PAT,EUR ASSOC FISH PATHOLOGISTS,0108-0288,0108-0288,FISHERIES,SCIE,590,0.3,Q4,0.13,40%
BULLETIN OF THE EUROPEAN ASSOCIATION OF FISH PATHOLOGISTS,B EUR ASSOC FISH PAT,EUR ASSOC FISH PATHOLOGISTS,0108-0288,0108-0288,MARINE & FRESHWATER BIOLOGY,SCIE,590,0.3,Q4,0.13,40%
VIE ET MILIEU-LIFE AND ENVIRONMENT,VIE MILIEU,OBSERVATOIRE OCEANOLOGIQUE BANYULS,0240-8759,N/A,MARINE & FRESHWATER BIOLOGY,SCIE,550,0.2,Q4,0.17,0%
Research in Marine Sciences,RES MAR SCI,ARMAN DARYA INC,2538-5542,2538-2705,MARINE & FRESHWATER BIOLOGY,ESCI,22,0.2,Q4,0.1,0%
NAVAL ENGINEERS JOURNAL,NAV ENG J,AMER SOC NAVAL ENG INC,0028-1425,1559-3584,"ENGINEERING, MARINE",SCIE,296,0.2,Q4,0.07,0%
NAVAL ENGINEERS JOURNAL,NAV ENG J,AMER SOC NAVAL ENG INC,0028-1425,1559-3584,OCEANOGRAPHY,SCIE,296,0.2,Q4,0.07,0%
